,station_origin,station_destination,flows,distance
59707,Whitechapel,Victoria,67,6195.740239053859
59708,Whitechapel,Walthamstow Central,0,15689.339143787603
59709,Whitechapel,Wandsworth Road,60,20653.391289920975
59710,Whitechapel,Wanstead,6,9919.089139329199
59711,Whitechapel,Wapping,171,18051.688153894855
59712,Whitechapel,Warren Street,0,5705.992191160387
59713,Whitechapel,Warwick Avenue,0,9106.322040914609
59714,Whitechapel,Waterloo,18,4024.422166763725
59715,Whitechapel,Watford,0,21976.3347482345
59716,Whitechapel,Wembley Central,0,18173.9439760935
59717,Whitechapel,Wembley Park,1,8020.588011129566
59718,Whitechapel,West Acton,0,10750.956250122288
59719,Whitechapel,West Brompton,63,8752.054522632397
59720,Whitechapel,West Croydon,259,29140.95282829552
59721,Whitechapel,West Finchley,0,16121.119269317664
59722,Whitechapel,West Ham,78,4851.700937127933
59723,Whitechapel,West Hampstead,5,8020.588011129566
59724,Whitechapel,West Kensington,31,8398.496149464183
59725,Whitechapel,West Ruislip,0,23503.331424911914
59726,Whitechapel,Westbourne Park,19,10015.127827685006
59727,Whitechapel,Westminster,90,4869.077201848395
59728,Whitechapel,White City,4,12070.311667116654
59729,Whitechapel,Willesden Green,0,10206.59634574961
59730,Whitechapel,Willesden Junction,1,13838.342482730457
59731,Whitechapel,Wimbledon,16,16523.218496988662
59732,Whitechapel,Wimbledon Park,0,14896.679770795354
59733,Whitechapel,Wood Green,0,12786.749824700219
59734,Whitechapel,Wood Lane,10,11229.428880414851
59735,Whitechapel,Woodford,11,11914.778791711995
59736,Whitechapel,Woodside Park,0,17059.38030377003
59737,Willesden Green,Acton Town,1,9231.668441907166
59738,Willesden Green,Aldgate,54,9265.914190439153
59739,Willesden Green,Aldgate East,7,9298.78320496601
59740,Willesden Green,Amersham,1,25289.628613409765
59741,Willesden Green,Angel,16,6995.596971909271
59742,Willesden Green,Archway,0,10634.105153854902
59743,Willesden Green,Arnos Grove,1,17064.368565183653
59744,Willesden Green,Arsenal,0,9113.249761135616
59745,Willesden Green,Baker Street,210,3350.1467485196554
59746,Willesden Green,Balham,0,15005.49389134816
59747,Willesden Green,Monument,102,9677.581944753792
59748,Willesden Green,Barbican,53,8100.401071370559
59749,Willesden Green,Barking,0,19189.68083602255
59750,Willesden Green,Barons Court,12,7699.741045035705
59751,Willesden Green,Becontree,0,22453.555476983707
59752,Willesden Green,Bermondsey,21,11555.390256514413
59753,Willesden Green,Bethnal Green,11,11529.350003340278
59754,Willesden Green,Blackfriars,24,8498.322908525919
59755,Willesden Green,Blackhorse Road,4,15646.683312719271
59756,Willesden Green,Bond Street,270,5017.998006909459
59757,Willesden Green,Borough,1,9987.126097551913
59758,Willesden Green,Boston Manor,2,10680.569176608094
59759,Willesden Green,Bounds Green,0,15718.174220944624
59760,Willesden Green,Bow Road,2,12877.191407593084
59761,Willesden Green,Brixton,30,12601.306619184756
59762,Willesden Green,Bromley-by-Bow,2,13880.385662295404
59763,Willesden Green,Buckhurst Hill,0,22906.421812526136
59764,Willesden Green,Caledonian Road,1,7841.99102955205
59765,Willesden Green,Camden Town,2,7620.034876691898
59766,Willesden Green,Canada Water,60,12492.6172892701
59767,Willesden Green,Canary Wharf,204,12591.125164630525
59768,Willesden Green,Canning Town,51,14324.218078214137
59769,Willesden Green,Cannon Street,11,9398.377367134883
59770,Willesden Green,Canons Park,25,7292.771449435118
59771,Willesden Green,Chalfont & Latimer,1,24060.120077253345
59772,Willesden Green,Chancery Lane,87,7202.473384036349
59773,Willesden Green,Charing Cross,31,6628.798035732136
59774,Willesden Green,Chesham,1,29140.94813128961
59775,Willesden Green,Chigwell,2,24222.029110769137
59776,Willesden Green,Clapham Common,5,12598.910528269114
59777,Willesden Green,Clapham North,4,11959.333636893436
59778,Willesden Green,Clapham South,4,13844.67228994431
59779,Willesden Green,Colliers Wood,0,18314.99631229973
59780,Willesden Green,Covent Garden,21,6793.738592352247
59781,Willesden Green,Croxley,4,16658.50810249522
59782,Willesden Green,Dagenham East,0,25152.646088093912
59783,Willesden Green,Dagenham Heathway,0,23876.209092752408
59784,Willesden Green,Debden,1,26779.656761826674
59785,Willesden Green,Dollis Hill,14,1240.51383100107
59786,Willesden Green,Ealing Broadway,7,9680.57454980156
59787,Willesden Green,Earl's Court,16,7597.898751239882
59788,Willesden Green,East Acton,2,11080.920095949625
59789,Willesden Green,East Finchley,0,13955.870120358451
59790,Willesden Green,East Ham,2,18064.74993431705
59791,Willesden Green,East Putney,1,11220.061962897493
59792,Willesden Green,Eastcote,3,9620.524233429847
59793,Willesden Green,Edgware Road,15,4424.326260286976
59794,Willesden Green,Elephant & Castle,12,9284.65074250721
59795,Willesden Green,Elm Park,0,27440.04774589903
59796,Willesden Green,Embankment,14,6963.585182527318
59797,Willesden Green,Euston,8,6641.974640857909
59798,Willesden Green,Euston Square,122,4788.543572111971
59799,Willesden Green,Fairlop,0,27041.66760431555
59800,Willesden Green,Farringdon,144,7596.4162579115
59801,Willesden Green,Finchley Road,128,2878.832909034501
59802,Willesden Green,Finsbury Park,12,9877.693800784295
59803,Willesden Green,Fulham Broadway,9,8491.309014720424
59804,Willesden Green,Gants Hill,2,22409.99578901298
59805,Willesden Green,Gloucester Road,23,7426.5909140738895
59806,Willesden Green,Goldhawk Road,1,9455.165921066293
59807,Willesden Green,Goodge Street,1,6435.84932407401
59808,Willesden Green,Great Portland Street,78,4171.412275521249
59809,Willesden Green,Green Park,183,6103.313060121457
59810,Willesden Green,Greenford,0,15672.534858211391
59811,Willesden Green,Gunnersbury,0,9210.422729644097
59812,Willesden Green,Hainault,1,26659.38244753078
59813,Willesden Green,Hammersmith,40,8709.403871571418
59814,Willesden Green,Hanger Lane,0,11857.697659920934
59815,Willesden Green,Harrow & Wealdstone,0,20092.632913759895
59816,Willesden Green,Harrow-on-the-Hill,62,7210.658781666922
59817,Willesden Green,Hatton Cross,0,19209.580293874256
59818,Willesden Green,Heathrow Terminal 4,1,20908.44682355965
59819,Willesden Green,Heathrow Terminal 5,1,23310.39645226932
59820,Willesden Green,Heathrow Terminals 2 & 3,4,21613.70300386241
59821,Willesden Green,High Street Kensington,17,7255.283076907897
59822,Willesden Green,Highbury & Islington,20,8325.075606044795
59823,Willesden Green,Highgate,0,12213.137012707079
59824,Willesden Green,Hillingdon,0,14310.933190264983
59825,Willesden Green,Holborn,99,6642.523780808205
59826,Willesden Green,Holland Park,11,7003.723957336174
59827,Willesden Green,Holloway Road,7,8453.630335431562
59828,Willesden Green,Hornchurch,0,28978.777049017575
59829,Willesden Green,Hounslow Central,2,14938.151891945308
59830,Willesden Green,Hounslow East,2,14195.37982192231
59831,Willesden Green,Hounslow West,0,16408.92246134327
59832,Willesden Green,Hyde Park Corner,13,6880.191536292599
59833,Willesden Green,Ickenham,0,13189.911665387192
59834,Willesden Green,Kennington,4,9485.543025426747
59835,Willesden Green,Kensington (Olympia),0,8594.472304463221
59836,Willesden Green,Kentish Town,0,8892.876148814838
59837,Willesden Green,Kew Gardens,0,10982.54164394281
59838,Willesden Green,Kilburn,85,1176.7161632239947
59839,Willesden Green,King's Cross St. Pancras,116,5819.44324770247
59840,Willesden Green,Kingsbury,76,4368.267190537355
59841,Willesden Green,Knightsbridge,46,7458.436821448668
59842,Willesden Green,Ladbroke Grove,2,7306.331138774332
59843,Willesden Green,Lambeth North,5,8292.245728790154
59844,Willesden Green,Lancaster Gate,5,6848.987691535916
59845,Willesden Green,Latimer Road,1,7962.743116045121
59846,Willesden Green,Leicester Square,19,6434.263575127545
59847,Willesden Green,Leyton,0,16791.332858213624
59848,Willesden Green,Leytonstone,3,18444.54503841271
59849,Willesden Green,Liverpool Street,129,9160.602419778392
59850,Willesden Green,London Bridge,210,9475.899331229968
59851,Willesden Green,Loughton,1,24730.64850719239
59852,Willesden Green,Maida Vale,1,6379.748165232511
59853,Willesden Green,Manor House,2,10981.923409213168
59854,Willesden Green,Mansion House,27,9155.73916185957
59855,Willesden Green,Marble Arch,14,5635.952657438692
59856,Willesden Green,Marylebone,13,3885.6672486276225
59857,Willesden Green,Mile End,11,12255.080340483695
59858,Willesden Green,Moor Park,4,15381.510283077088
59859,Willesden Green,Moorgate,86,8799.35375021819
59860,Willesden Green,Morden,1,20916.695103563496
59861,Willesden Green,Mornington Crescent,2,7400.0887078263995
59862,Willesden Green,Neasden,17,2020.347888210264
59863,Willesden Green,Newbury Park,1,24759.757658467264
59864,Willesden Green,North Greenwich,23,14252.713727738372
59865,Willesden Green,North Harrow,3,7927.508929713999
59866,Willesden Green,Northfields,1,9756.184084188242
59867,Willesden Green,Northolt,0,17488.06792061
59868,Willesden Green,Northwick Park,49,5913.289843546948
59869,Willesden Green,Northwood,11,13171.559884300357
59870,Willesden Green,Northwood Hills,6,11588.542629139141
59871,Willesden Green,Notting Hill Gate,15,6306.867835622703
59872,Willesden Green,Oakwood,2,20895.519853779173
59873,Willesden Green,Old Street,34,8514.104325304785
59874,Willesden Green,Osterley,1,13237.883232525472
59875,Willesden Green,Oval,5,10393.038227355515
59876,Willesden Green,Oxford Circus,78,5105.000319332804
59877,Willesden Green,Paddington,64,4715.035394337312
59878,Willesden Green,Parsons Green,6,9186.635292831219
59879,Willesden Green,Perivale,0,14081.874043599673
59880,Willesden Green,Piccadilly Circus,74,6065.351991834147
59881,Willesden Green,Pimlico,19,8701.325159903286
59882,Willesden Green,Pinner,5,9439.154495390632
59883,Willesden Green,Plaistow,0,15451.945829831078
59884,Willesden Green,Preston Road,12,4185.807557966304
59885,Willesden Green,Putney Bridge,5,10169.846061288728
59886,Willesden Green,Queen's Park,0,7606.342435787486
59887,Willesden Green,Queensbury,15,5610.564016362527
59888,Willesden Green,Queensway,8,6939.5610903947845
59889,Willesden Green,Ravenscourt Park,1,9391.210739702625
59890,Willesden Green,Rayners Lane,6,7804.004792648945
59891,Willesden Green,Redbridge,0,20960.546085275062
59892,Willesden Green,Regent's Park,10,4135.327860522762
59893,Willesden Green,Richmond,0,13147.163818371162
59894,Willesden Green,Rickmansworth,1,17007.838586784306
59895,Willesden Green,Royal Oak,4,5544.963401002754
59896,Willesden Green,Ruislip,3,11414.341332063123
59897,Willesden Green,Ruislip Manor,1,10741.135096907365
59898,Willesden Green,Russell Square,8,6685.698927609015
59899,Willesden Green,Seven Sisters,7,13009.949545693153
59900,Willesden Green,Shepherd's Bush,12,7852.926388008861
59901,Willesden Green,Shepherd's Bush Market,0,9028.924678138788
59902,Willesden Green,Sloane Square,40,7500.382337455807
59903,Willesden Green,Snaresbrook,0,18767.483619372964
59904,Willesden Green,South Ealing,0,9308.94795390931
59905,Willesden Green,South Harrow,0,7874.747055718066
59906,Willesden Green,South Kensington,77,7479.409579452237
59907,Willesden Green,South Wimbledon,1,19387.157326012082
59908,Willesden Green,South Woodford,0,20079.281919718916
59909,Willesden Green,Southfields,2,12842.316854003519
59910,Willesden Green,Southgate,2,19036.21240291924
59911,Willesden Green,Southwark,121,8380.336919631633
59912,Willesden Green,St. James's Park,43,8076.557803396359
59913,Willesden Green,St. John's Wood,99,4004.4037948952737
59914,Willesden Green,St. Paul's,58,8291.792832301475
59915,Willesden Green,Stamford Brook,2,9662.35210208743
59916,Willesden Green,Stanmore,52,8708.294075210379
59917,Willesden Green,Stepney Green,1,11234.339023698638
59918,Willesden Green,Stockwell,4,11017.682745736865
59919,Willesden Green,Stonebridge Park,0,12956.495747215722
59920,Willesden Green,Stratford,39,14689.043525170924
59921,Willesden Green,Sudbury Hill,0,9350.776365310143
59922,Willesden Green,Swiss Cottage,130,3042.94359172599
59923,Willesden Green,Temple,25,7752.053301989862
59924,Willesden Green,Tooting Bec,2,15973.959608930572
59925,Willesden Green,Tooting Broadway,9,17041.941562059565
59926,Willesden Green,Tottenham Court Road,83,5915.145674072392
59927,Willesden Green,Tottenham Hale,4,14247.919466989435
59928,Willesden Green,Tower Hill,20,9347.636836031896
59929,Willesden Green,Tufnell Park,0,9648.831739423485
59930,Willesden Green,Turnham Green,0,9060.374111001849
59931,Willesden Green,Turnpike Lane,1,13295.55872858322
59932,Willesden Green,Upminster,0,31482.08249012496
59933,Willesden Green,Upney,0,20531.932879664215
59934,Willesden Green,Upton Park,0,16767.357081613423
59935,Willesden Green,Uxbridge,37,16449.367776008585
59936,Willesden Green,Vauxhall,50,9520.917300869256
59937,Willesden Green,Victoria,174,7308.943140134052
59938,Willesden Green,Walthamstow Central,2,17121.629293442937
59939,Willesden Green,Wanstead,0,19782.950957497378
59940,Willesden Green,Warren Street,5,6251.015175671888
59941,Willesden Green,Warwick Avenue,1,5600.0191922043105
59942,Willesden Green,Waterloo,161,7729.503669092164
59943,Willesden Green,Watford,5,17527.404220553894
59944,Willesden Green,Wembley Central,0,14667.641127383198
59945,Willesden Green,Wembley Park,211,3571.65748344896
59946,Willesden Green,West Acton,1,10052.20114569381
59947,Willesden Green,West Brompton,5,8053.299418203917
59948,Willesden Green,West Ham,8,14553.64244350617
59949,Willesden Green,West Hampstead,229,2186.0083346200418
59950,Willesden Green,West Harrow,0,7733.262529579824
59951,Willesden Green,West Kensington,1,7699.741045035705
59952,Willesden Green,Westbourne Park,2,6508.824978974709
59953,Willesden Green,Westminster,157,7518.7637818866015
59954,Willesden Green,White City,16,9132.110405785801
59955,Willesden Green,Whitechapel,3,10206.596345749607
59956,Willesden Green,Willesden Junction,0,10332.039634020157
59957,Willesden Green,Wimbledon,1,15824.46339256018
59958,Willesden Green,Wood Green,2,14219.039974355554
59959,Willesden Green,Wood Lane,3,8509.76474769984
59960,Willesden Green,Woodford,0,21778.640609880178
59961,Willesden Junction,Acton Central,121,12574.91042219516
59962,Willesden Junction,Aldgate,4,12897.66032742
59963,Willesden Junction,Aldgate East,3,12930.529341946858
59964,Willesden Junction,Amersham,0,29864.00242936092
59965,Willesden Junction,Angel,2,10627.343108890118
59966,Willesden Junction,Archway,0,14265.85129083575
59967,Willesden Junction,Arnos Grove,0,20696.114702164497
59968,Willesden Junction,Baker Street,53,6981.892885500503
59969,Willesden Junction,Balham,1,18340.90401411175
59970,Willesden Junction,Monument,17,13309.32808173464
59971,Willesden Junction,Barbican,7,11732.147208351407
59972,Willesden Junction,Barking,1,22821.426973003403
59973,Willesden Junction,Barkingside,0,29517.68958490255
59974,Willesden Junction,Barons Court,0,8987.89761441095
59975,Willesden Junction,Bayswater,2,6851.31511270591
59976,Willesden Junction,Becontree,0,26085.30161396456
59977,Willesden Junction,Bermondsey,5,15187.13639349526
59978,Willesden Junction,Bethnal Green,2,15161.096140321126
59979,Willesden Junction,Blackfriars,5,12130.069045506767
59980,Willesden Junction,Blackhorse Road,0,19278.429449700114
59981,Willesden Junction,Bond Street,14,8649.744143890308
59982,Willesden Junction,Borough,1,13618.87223453276
59983,Willesden Junction,Bounds Green,0,19349.920357925468
59984,Willesden Junction,Bow Road,0,16508.93754457393
59985,Willesden Junction,Brixton,9,15936.716741948348
59986,Willesden Junction,Brockley,0,25052.985588193013
59987,Willesden Junction,Brondesbury,22,9000.00694545663
59988,Willesden Junction,Brondesbury Park,58,9735.93166397066
59989,Willesden Junction,Bush Hill Park,0,27399.138759578025
59990,Willesden Junction,Bushey,7,29488.137647493208
59991,Willesden Junction,Caledonian Road & Barnsbury,52,14960.984601075266
59992,Willesden Junction,Camden Road,106,13204.876016243657
59993,Willesden Junction,Camden Town,0,11251.781013672744
59994,Willesden Junction,Canada Water,4,16124.363426250948
59995,Willesden Junction,Canary Wharf,21,16222.871301611372
59996,Willesden Junction,Canning Town,4,17955.96421519499
59997,Willesden Junction,Cannon Street,3,13030.12350411573
59998,Willesden Junction,Canonbury,12,16606.4000762211
59999,Willesden Junction,Canons Park,0,11867.145265386274
60000,Willesden Junction,Carpenders Park,2,27537.877961642407
60001,Willesden Junction,Chalfont & Latimer,0,28634.4938932045
60002,Willesden Junction,Chancery Lane,17,10834.219521017198
60003,Willesden Junction,Charing Cross,25,10260.544172712986
60004,Willesden Junction,Chesham,0,33715.321947240765
60005,Willesden Junction,Clapham Common,1,15934.320651032707
60006,Willesden Junction,Clapham High Street,24,21394.166664189033
60007,Willesden Junction,Clapham Junction,377,18341.21369959144
